gvkey,fyear,datadate,act,at,che,cogs,dlc,dltt,dp,dpc,ib,lct,oancf,ppegt,ppent,rect,sale,xsga,nicon,sic
287809,2012,20130331,1648.4610,2949.7370,411.8330,2013.5160,986.4870,25.2050,86.2130,86.2130,293.7680,1514.1430,243.7140,1631.5020,1191.1850,613.7030,3169.8330,498.5640,293.7680,2300
287809,2013,20140331,2173.3520,4037.4600,1036.0840,2769.9670,1052.3760,289.1430,96.8000,96.8000,573.6880,1767.2440,1157.5270,2349.3830,1815.7750,756.7520,4422.1000,673.5180,573.6880,2300
287809,2014,20150331,3411.9100,5352.8470,2032.5770,2489.1560,1343.8930,268.3740,213.2940,213.2940,985.1750,2187.0290,1283.6280,2594.5450,1881.6080,886.9210,5110.9590,897.4130,985.1750,2300
287809,2015,20160331,4349.1460,6165.2580,2499.1280,2188.6090,1017.9550,82.9280,212.7310,212.7310,1096.9460,2180.6270,1316.4550,2661.6190,1740.7850,1183.0530,5458.1670,859.7650,1096.9460,2300
287809,2016,20170331,3549.4590,5432.9540,1343.9550,2031.1780,51.5000,31.4290,203.6280,203.6280,837.8130,706.0880,449.0180,2852.1620,1746.2960,1759.7590,5459.0130,932.8850,837.8130,2300
287809,2017,20180331,3765.4990,5999.4430,969.0630,2246.1620,73.9510,6.2580,234.0140,234.0140,635.4940,698.8500,286.2370,2458.5670,2033.1140,1614.2270,5572.5420,999.3650,635.4940,2300
287809,2018,20190331,4951.6990,7576.7520,989.5270,2525.0250,900.1000,0.0000,272.6250,272.6250,714.4530,1663.2050,85.5620,3203.6260,2515.2710,2126.8370,6068.0460,1077.5570,714.4530,2300
287809,2019,20200331,5555.1120,8350.9320,1063.4840,3284.9240,961.2570,0.0000,264.5230,264.5230,1033.7090,1710.0700,511.9130,3484.8020,2537.1840,2929.5450,7392.0980,1245.6320,1033.7090,2300
287809,2020,20210331,5238.7410,7874.4240,1505.6510,1995.5720,0.0000,0.0000,231.0440,231.0440,542.7260,705.9670,1161.1170,3648.7300,2472.1370,2111.3440,4553.8820,784.3570,542.7260,2300
287809,2021,20220331,6791.2550,9936.1610,1330.3430,3753.9550,730.6550,0.0000,214.3770,214.3770,1251.2140,1626.2610,29.9820,3917.8060,2537.1330,3620.6230,7885.6120,1162.3470,1251.2140,2300
288083,2001,20020331,116.6700,131.3100,3.7900,123.5200,35.8500,15.5600,2.5700,2.7500,1.5900,90.3100,5.8000,25.6400,14.6000,46.4200,159.9400,30.3800,1.5900,2300
288083,2002,20030331,169.2400,187.4700,4.6300,167.5100,50.2800,22.7500,2.6600,2.8500,4.3200,131.2800,-10.3600,31.8000,18.1000,52.4200,210.4900,40.0200,4.3200,2300
288083,2003,20040331,213.0300,233.4300,4.9700,218.1000,86.3100,30.1600,3.7200,4.1800,8.8200,160.8900,-22.5600,36.6000,20.2900,43.3200,310.6700,70.2500,8.8200,2300
288083,2004,20050331,346.6000,378.4700,28.0900,398.3000,110.8300,63.9800,4.2400,4.3200,19.2900,247.2600,15.8500,51.8800,31.5500,51.9700,579.4500,132.8600,19.2900,2300
288083,2005,20060331,1253.1100,1359.8900,21.4200,953.9600,282.4100,230.1700,10.3600,10.4100,132.2800,926.6100,-231.2000,137.0800,106.3900,81.7100,1583.4400,373.2300,132.2800,2300
288083,2006,20070331,4624.7400,5066.6000,172.5700,2163.1400,1522.8200,571.4800,39.6700,41.5100,344.8700,2842.9200,-2012.4700,505.9800,435.6200,203.9200,4023.9700,1156.3400,344.8700,2300
288083,2007,20080331,8142.8630,9301.8840,192.1680,4288.5230,3252.2130,950.7890,97.6540,102.5450,681.4640,4835.0110,-2126.1430,887.9630,722.5530,349.3730,7934.5800,2061.2140,681.4640,2300
288083,2008,20090331,10931.8320,12210.8920,353.8590,5381.0750,4257.1760,1982.4990,153.0030,160.8100,788.0400,5952.1700,-688.4940,1555.9470,1242.5340,662.3190,10466.8420,2929.1590,788.0400,2300
288083,2009,20100331,12064.2890,13698.4700,389.0550,6662.3730,5094.9860,1504.3610,164.3380,176.4530,802.6590,7126.5220,1069.7000,2083.3720,1605.6210,1487.8850,12037.6310,3016.5460,802.6590,2300
288083,2010,20110331,11908.0190,15375.1880,120.0890,2899.3770,5916.9070,2287.0850,132.7380,144.3810,-3145.5670,10358.3220,-898.5510,1554.6230,960.1580,3374.6360,5355.5290,2243.1620,-3145.5670,2300
288083,2011,20120331,10243.8430,13676.0670,30.5280,1802.2110,5716.6500,2755.5840,110.4150,121.5760,-1339.1120,10348.2500,619.6040,1470.3830,795.2700,3862.4700,1652.6550,939.8770,-1339.1120,2300
289828,2000,20000930,384.2720,611.1680,21.5800,713.0870,66.9570,1.9410,14.4600,14.4600,48.9260,124.7180,28.9940,187.7830,155.3300,160.0240,898.4340,128.5740,48.9260,2300
289828,2001,20010930,362.3580,616.1620,42.1620,460.8660,68.8430,3.3600,7.1510,7.1510,36.0470,101.6340,61.8320,222.0090,182.5170,103.2800,607.1090,117.2810,36.0470,2300
289828,2002,20021231,402.7560,789.8510,9.7410,613.7770,89.3000,93.8220,15.1700,15.1700,32.5560,156.4970,13.0830,368.6310,313.9840,138.7870,803.5720,153.7290,32.5560,2300
289828,2003,20040331,403.2750,831.9940,9.1290,517.6110,104.3210,80.7050,23.7400,23.7400,36.4880,158.1010,59.6520,423.1810,344.8940,83.2240,698.2830,143.0030,36.4880,2300
289828,2004,20050331,477.8380,1162.0490,12.1980,408.7230,165.4590,257.6550,17.9430,17.9430,38.3370,282.5070,46.4970,703.4800,607.6350,147.7790,587.1390,140.7170,38.3370,2300
289828,2005,20060331,566.5670,1371.9550,10.1790,478.1520,241.1790,310.0850,29.7470,29.7470,29.9040,344.6590,-6.1780,859.0270,733.9840,103.3750,718.6250,180.9750,29.9040,2300
289828,2006,20070331,901.2120,1792.5050,245.8400,805.6340,265.1600,614.9020,39.2080,39.2080,41.7180,431.9730,122.6570,988.7810,825.4660,147.8650,1148.1520,247.8840,41.7180,2300
289828,2007,20080331,1095.7330,2141.8720,25.4960,761.0660,567.4080,567.6730,44.6050,50.2450,49.9610,768.6160,-196.1150,1192.1400,984.7010,363.0240,1114.4430,323.5680,49.9610,2300
289828,2008,20090331,1095.0420,2215.8780,20.5290,976.9900,677.8510,602.9410,49.2990,52.2850,-190.2650,991.3770,77.1810,1318.3020,1062.2890,374.5480,1385.2990,351.2920,-190.2650,2300
289828,2009,20100331,1186.8550,2248.8070,35.1900,823.0950,669.5080,584.4250,51.6990,51.6990,42.9670,998.5210,119.8400,1299.1520,1003.6080,367.1340,1217.6580,350.1060,42.9670,2300
289828,2010,20110331,1423.1940,2446.1910,24.7730,935.8530,696.4990,617.9450,56.0900,57.3030,2.4770,1159.9090,19.8940,1310.7350,966.0590,375.8970,1230.0880,388.8930,2.4770,2300
289828,2011,20120331,1203.2540,2111.7200,53.0960,1328.1380,1280.7140,132.2450,59.9170,59.9170,-685.6450,1947.3660,476.9000,1283.5360,832.3170,388.4200,1873.9850,298.6320,-685.6450,2300
289828,2012,20130331,1304.0770,2127.8260,64.8730,1321.2830,1416.1500,54.0920,48.9870,48.9870,-215.0960,2251.1730,162.3380,1288.2990,795.5320,409.7630,1888.0500,301.8390,-215.0960,2300
289828,2013,20140331,1689.2100,2506.5220,96.5940,1571.3140,1575.5430,58.1560,49.4490,49.4490,-15.3390,2482.3900,80.2640,1306.4890,765.7790,599.8990,2306.8950,360.2050,-15.3390,2300
289828,2014,20150331,1801.5240,2577.4280,139.6390,1482.8920,1589.0540,6.3330,49.2050,49.2050,-43.0190,2682.6090,303.2990,1348.6740,759.7050,634.8510,2176.2070,410.3810,-43.0190,2300
289828,2015,20160331,1659.5970,2328.7800,34.2040,1127.0280,1631.3130,0.4040,142.4990,142.4990,15.2580,2483.5450,228.6700,1385.2560,653.8140,566.0570,2415.3460,305.6650,15.2580,2300
289828,2016,20170331,1254.7000,1841.8000,25.3000,1272.3000,511.6000,32.9000,69.6000,69.6000,392.9000,808.4000,-175.1000,1360.6000,570.7000,459.8000,2437.7000,336.7000,392.9000,2300
289828,2017,20180331,1391.3000,2610.6000,26.0000,1188.0000,731.7000,8.2000,66.9000,66.9000,168.3000,873.7000,-158.0000,1998.0000,1145.6000,626.0000,2398.7000,394.8000,168.3000,2300
289828,2018,20190331,1406.9000,2698.8000,171.9000,1253.4000,649.6000,26.7000,52.1000,52.1000,150.5000,807.9000,372.7000,2097.6000,1209.6000,532.9000,2685.5000,436.1000,150.5000,2300
289828,2019,20200331,1364.6000,2847.7000,162.7000,1437.8000,547.8000,117.1000,81.0000,81.0000,181.4000,701.7000,311.0000,2344.2000,1375.2000,548.2000,3021.7000,526.0000,181.4000,2300
289828,2020,20210331,2073.0000,3565.3000,424.4000,1586.8000,937.5000,92.9000,88.4000,88.4000,249.3000,1197.4000,89.4000,2418.7000,1418.9000,882.8000,3245.9000,516.2000,249.3000,2300
289828,2021,20220331,3073.0000,4876.0000,666.3000,2311.2000,1589.6000,79.6000,101.9000,101.9000,510.8000,1962.9000,-65.3000,2772.7000,1647.4000,1191.4000,5044.6000,659.2000,510.8000,2300
290125,1999,20000331,85.0900,128.1850,3.4610,104.0080,13.0640,0.9030,3.4030,4.0060,3.0850,47.6490,7.9500,50.4890,35.1040,10.3270,137.9250,24.5100,3.0850,2390
290125,2000,20010331,71.0360,117.7310,1.6600,114.3990,13.5710,1.1880,4.2880,4.7330,1.8590,34.9510,5.9290,58.0100,39.8550,13.3510,148.9030,24.9050,1.8590,2390
290125,2001,20020331,90.6360,152.6580,2.0710,113.9530,17.2420,10.8210,4.3550,4.3550,0.9760,58.5830,5.5990,74.1680,52.8160,22.8280,150.4770,27.7120,0.9760,2390
290125,2002,20030331,89.3400,173.5100,3.3290,114.0400,18.6090,26.7280,5.1100,5.1100,1.7720,61.1670,11.1170,101.0440,75.9900,19.9320,158.3850,32.4820,1.7720,2390
290125,2003,20040331,86.2520,174.5220,2.6510,93.9080,26.5210,27.5660,5.7200,5.7200,1.6010,58.7660,-2.0210,108.0750,78.8300,14.4310,140.7050,32.1290,1.6010,2390
290125,2004,20050331,107.6600,201.4090,0.8250,132.3810,30.4370,26.0810,6.5600,6.5600,3.3690,83.9780,2.2830,114.7290,80.2590,12.9110,190.3120,39.6240,3.3690,2390
290125,2005,20060331,134.6470,225.9550,3.2130,177.2920,27.6280,26.9730,7.7930,7.7930,4.1110,96.1410,0.2810,118.3160,78.0730,20.5220,255.2480,54.3120,4.1110,2390
290125,2006,20070331,157.4790,264.9240,4.9850,209.9900,34.7000,28.4860,6.8720,12.7240,1.2490,122.4340,17.0780,123.2790,78.0590,44.6810,293.3790,57.1920,1.2490,2390
290125,2007,20080331,189.8870,282.6570,5.1130,204.0300,71.0670,27.9640,6.1200,10.4900,3.5120,130.0120,-49.7200,127.3400,78.0800,85.2410,330.1720,102.1300,3.5120,2390
290125,2008,20090331,233.8610,337.9640,4.8720,247.3350,73.9130,37.3850,5.9170,5.9170,1.3760,172.6970,-12.6340,125.4370,72.2970,97.2340,377.4370,102.3740,1.3760,2390
290125,2009,20100331,249.0280,341.8840,3.7240,208.8720,77.8760,25.6140,5.7220,8.8630,3.6020,184.1820,2.1430,120.6480,64.2650,116.3700,347.9520,105.8760,3.6020,2390
290125,2010,20110331,280.4680,367.9980,1.7270,242.6630,87.3190,51.4720,5.5150,5.5150,4.3350,180.3430,-38.6710,119.0920,57.5840,106.3830,353.1000,76.4640,4.3350,2390
290125,2011,20120331,285.5780,372.6880,0.1210,219.6370,97.5100,31.7350,5.4490,10.1360,0.1400,206.6260,9.7790,118.8800,52.0910,151.8390,304.9860,55.1130,0.1400,2390
290125,2012,20130331,207.8200,277.2250,2.7420,130.9050,31.3920,25.5400,5.4450,4.8690,-11.2610,123.2410,36.4710,100.4320,31.9710,93.2830,168.5740,44.8260,-11.2610,2390
290125,2013,20140331,224.3450,280.9070,0.4150,108.1020,57.1840,22.6150,4.5020,10.8760,0.1110,131.2350,-26.3890,91.6760,23.3480,100.8130,170.1890,42.1840,0.1110,2390
290125,2014,20150331,223.8410,274.1810,0.4270,127.6080,58.5140,20.0070,4.4310,10.7980,1.5820,133.6710,9.0080,93.2980,18.9980,94.0750,197.8490,48.5100,1.5820,2390
290125,2015,20160331,242.4880,287.3380,0.1460,130.4750,7.3940,73.4540,2.6640,8.1400,1.6110,92.6260,0.4900,93.5300,17.2020,103.3740,201.2850,26.4420,1.6110,2390
290125,2016,20170331,255.6580,291.5020,0.4590,78.5730,49.0510,41.3210,2.0140,7.0340,-7.7720,137.9190,-11.8650,88.7470,13.6630,126.9100,130.1060,22.2440,-7.7720,2390
290125,2017,20180331,247.8960,264.2720,0.1320,28.3480,47.8770,42.2070,1.4830,1.4830,-12.7110,133.0360,-1.5250,88.4030,12.1980,109.8040,60.6430,18.9150,-12.7110,2390
290125,2018,20190331,231.4610,245.2090,0.0880,32.2930,1.1890,86.2410,1.3700,1.3700,0.1250,69.8170,-1.0340,87.7930,10.9340,88.0860,67.9330,21.0040,0.1250,2390
290125,2019,20200331,162.6170,176.5240,0.0900,101.4340,1.1830,88.5410,1.2780,1.2780,-72.8170,71.6540,-0.8640,89.4760,11.3970,76.8480,59.0240,16.7640,-72.8170,2390
290125,2020,20210331,134.8290,147.6110,0.4410,45.9660,1.0320,86.0080,1.1180,1.1180,-26.5820,72.0340,2.9050,89.3000,10.2960,74.8770,35.1170,2.6330,-26.5820,2390
290125,2021,20220331,128.5530,143.0700,0.3500,24.0780,1.6100,83.0030,1.0550,1.0550,0.5590,70.0010,8.4040,86.4640,6.4720,75.2960,47.3640,6.8510,0.5590,2390
291535,2007,20080331,1353.7870,3199.0080,114.8500,1408.1440,520.7540,1359.2190,64.8370,64.8370,55.1520,1164.0190,51.4660,2191.0950,1845.0720,408.8450,1634.9690,29.3880,55.1520,2300
291535,2008,20090331,1439.9610,3657.8130,43.8480,2831.3920,521.9400,1691.6020,134.5320,134.5320,-40.4050,1234.3170,146.3670,2697.8160,2217.7370,399.0040,3104.5720,48.6360,-40.4050,2300
291535,2009,20100331,2476.8420,5087.8770,147.4980,3027.1070,1207.8310,2391.9860,137.6050,137.6050,44.7150,1889.0810,-505.9140,3220.1950,2610.6190,368.9190,3601.1700,165.8430,44.7150,2300
291535,2010,20110331,3587.1660,6448.6220,93.6150,4586.0580,1664.5620,2210.8360,171.3570,171.3570,95.6970,2810.9550,4.1710,3622.5190,2858.4870,878.6410,5670.7120,286.4490,95.6970,2300
291535,2011,20120331,3557.3380,6459.9380,63.3930,7158.2820,1574.3350,1915.5650,173.2650,173.2650,158.4770,2671.2250,702.5440,3726.9460,2816.3860,759.2560,8447.9110,303.6110,158.4770,2300
291535,2012,20130331,4240.6860,7668.6740,121.2090,7642.0150,1996.5480,2180.1200,170.3640,170.3640,160.5320,3166.5270,451.4480,4375.8630,3305.6630,849.0710,8935.8310,317.6110,160.5320,2300
291535,2013,20140331,4639.4400,7929.7250,65.1040,7045.4480,2214.1490,1775.6930,266.0640,266.0640,11.5300,3807.2150,756.6820,4476.2180,3142.7580,1441.2700,8304.2420,408.1400,11.5300,2300
291535,2014,20150331,3028.9150,5899.0230,126.8540,4378.5400,2393.0210,2272.7640,520.7790,520.7790,-2083.4460,3373.4970,-327.7250,4487.5500,2638.7870,782.2080,4298.1700,257.7590,-2083.4460,2300
291535,2015,20160331,2075.6360,4402.1960,126.4740,3563.4920,2549.2500,2323.1810,484.0400,484.0400,-1788.4090,3605.4030,3.8700,4470.1820,2128.2760,661.2410,3504.1380,196.8250,-1788.4090,2300
291535,2016,20170331,2051.8780,3909.1000,130.0250,2656.2930,2878.0310,1803.8820,460.3640,460.3640,-433.8920,3671.5260,-59.4390,4403.8160,1658.9690,629.8820,3952.9920,258.9130,-433.8920,2300
291535,2017,20180331,979.5230,2450.1980,84.3100,2654.4010,4359.1700,0.0000,404.1470,,-1185.1230,5201.9200,,,1272.1620,312.9390,3023.3860,322.0660,-1185.1230,2300
293707,1999,20000331,373.0180,1266.0180,9.6360,460.6190,0.0000,849.6830,41.9510,,-91.6580,123.4270,,968.5790,857.5990,228.9840,602.4630,62.6800,-91.6580,2300
293707,2000,20010331,203.6660,1086.6500,0.9580,383.7420,0.0000,693.8250,31.2440,,-119.0220,114.4240,,995.8440,853.6200,66.7210,489.1700,48.6940,-119.0220,2300
293707,2001,20020331,303.2570,1164.1780,2.4720,426.4840,0.0000,691.4520,49.5180,,-81.0130,125.3390,,1034.0840,842.3420,159.8430,569.9290,46.0080,-81.0130,2300
293707,2002,20030331,282.6190,1124.0100,0.3890,448.5060,0.0000,675.7500,51.3140,,-22.9170,86.2890,,1073.3910,830.3350,140.8630,587.9900,45.2390,-22.9170,2300
293707,2003,20040331,710.6100,1864.1730,2.6150,700.2120,426.0770,769.2130,56.1040,,-22.5480,755.5360,,1405.3190,1106.3490,409.5410,1028.7970,209.4280,-22.5480,2300
293707,2004,20050331,659.9260,1825.9650,20.8350,1146.1770,322.2170,575.8730,81.3390,102.7210,58.2580,872.1210,487.5030,1492.5030,1132.4630,221.2870,1727.6610,293.3930,53.9820,2300
293707,2005,20060331,965.1480,2428.4090,32.4000,1136.2460,498.3650,1023.3750,82.7020,83.6280,98.9640,963.9450,23.4280,1869.6410,1431.9110,371.9140,1832.4450,357.2850,93.2630,2300
293707,2006,20070331,1598.9720,3711.0920,180.7180,1747.0120,825.2960,1173.3550,109.5380,109.5380,118.4890,1431.5710,-48.2520,2429.9480,1851.8870,490.9950,2671.6580,576.8180,112.6390,2300
293707,2007,20080331,1813.5880,4122.5040,164.6250,1897.9640,1053.0700,1479.9150,134.3860,135.1110,-237.8670,1725.4600,52.7020,2842.9180,2078.8280,532.2020,2829.5800,704.3350,-243.7170,2300
293707,2008,20090331,1793.3390,4403.4940,117.2190,2050.3530,991.6230,1773.4240,154.2980,156.2460,-452.3930,1816.6590,74.3100,2881.1850,1980.3630,631.7440,3277.7390,840.4220,-458.2430,2300
293707,2009,20100331,1490.6290,4310.0440,87.7370,2062.2490,806.6300,1769.1510,159.0020,161.0100,-61.7400,1622.9430,251.9650,3537.4080,2489.9510,473.3450,3265.2840,705.5740,-67.5900,2300
293707,2010,20110331,1615.3270,4056.0470,90.9940,2322.3500,846.6380,1715.9780,161.8180,162.7440,46.4850,1489.3130,170.6990,3571.1140,2372.0910,548.7230,3531.2250,651.8730,35.6010,2300
293707,2011,20120331,1582.4710,3774.0410,38.1390,2117.4400,1031.4140,1198.2390,143.6770,144.6040,59.8300,1538.0080,208.2890,3270.7580,2093.6840,818.6330,3128.6730,436.0550,38.3290,2300
293707,2012,20130331,1439.0330,3980.4130,8.5150,2395.9110,1612.7720,418.7210,140.6790,141.6060,239.0620,2454.5380,902.4870,3549.2340,2333.1820,588.5210,3640.7070,472.3820,217.4180,2300
293707,2013,20140331,1626.1060,4108.9010,87.6610,2527.1350,1159.7210,836.1440,144.3600,159.3590,282.0040,1950.7640,546.2090,3648.8820,2296.4650,622.5150,3919.4150,514.4990,260.3600,2300
293707,2014,20150331,1699.3350,4256.8390,85.3740,2408.1390,1053.3730,891.8280,95.5840,95.5840,208.3970,1809.8570,224.9090,3748.2390,2302.4390,670.5650,3652.2910,549.9240,186.1980,2300
293707,2015,20160331,2001.4280,6143.1110,163.9770,2166.6440,1203.7140,2355.9540,99.5990,99.5990,164.9290,2090.3710,199.1780,5033.7770,3642.8990,730.7590,3367.5080,659.3360,142.6610,2300
293707,2016,20170331,2277.8490,7524.1650,94.8220,2343.4890,1984.7060,2856.2140,184.3180,184.3180,161.7820,2823.8630,430.1270,6472.0030,4900.5190,748.0170,3783.1680,799.5250,139.5160,2300
293707,2017,20180331,2264.7500,7333.2880,53.8880,2235.8680,1575.6780,3635.5970,228.3990,228.3990,4.6150,2305.2990,526.9290,5387.7600,4973.9700,869.7500,3609.5750,686.9820,4.6150,2300
293707,2018,20190331,2304.2880,7225.6210,95.4730,2385.2310,1808.2590,3290.0330,232.1170,232.1170,-245.5210,2863.0320,701.2600,5394.6210,4754.6170,719.7730,3486.0790,678.0710,-245.5210,2300
293707,2019,20200331,2084.6780,6845.5910,19.8700,2773.9680,1481.6850,2326.9060,237.1660,237.1660,-264.5320,3711.9800,1750.3560,5408.8570,4534.8440,694.3080,3820.3770,624.8550,-264.5320,2300
293707,2020,20210331,1918.6130,6566.2920,63.7800,1454.3340,2879.3100,2289.5860,232.7890,232.7890,-616.6270,4093.0090,-981.9120,5413.8190,4311.4440,697.5060,1938.8650,457.7600,-616.6270,2300
293707,2021,20220331,1844.5850,6269.7690,182.1230,2209.6420,3696.2320,1557.9030,228.8470,228.8470,-881.3960,5443.4250,178.4860,5416.2800,4087.7950,412.8270,2723.3190,453.1130,-881.3960,2300
294341,2001,20020331,0.0280,0.0280,0.0280,0.0000,0.0000,0.0580,0.0000,,-0.0100,0.0020,,0.0000,0.0000,0.0000,0.0000,0.0010,,2300
294341,2002,20030331,0.2280,0.2280,0.2280,0.0000,0.0000,0.1580,0.0000,0.0090,-0.0100,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,,2300
294341,2003,20040331,273.1510,314.0380,4.7080,97.1910,0.0000,205.1210,0.8420,0.8420,0.0720,88.8510,-172.2020,41.7090,40.8870,82.3830,103.3160,7.3000,,2300
294341,2004,20050331,333.4980,460.1930,9.7560,911.9530,0.0000,138.2070,10.8400,10.8400,13.3860,262.4120,178.6500,138.3450,126.6950,53.1670,993.1610,27.0380,,2300
294341,2005,20060331,76.7640,504.8320,8.3230,18.8040,0.0000,280.9630,2.2680,2.5460,-3.6810,124.4690,56.5520,424.7880,422.5200,12.8510,19.6890,0.3720,,2300
294341,2006,20070331,2060.1250,2640.9710,205.5870,3401.4060,0.0000,1234.4220,45.5090,46.1970,215.8370,911.0890,-225.2250,657.1650,580.8460,507.3310,3926.9770,67.9200,,2300
294341,2007,20080331,3490.6940,4097.0190,222.2410,5652.2280,0.0000,1837.0770,51.1850,52.6220,389.6180,1367.5800,-295.9970,732.4090,605.3600,1511.5680,6580.2300,107.0700,,2300
294341,2008,20090331,6230.3860,6832.2310,757.9000,10430.1890,0.0000,3278.4890,53.9340,55.5250,414.6050,2242.0580,-407.7660,777.2530,601.8450,2186.1680,11705.8110,141.6050,,2300
294341,2009,20100331,10671.4230,11486.2010,2394.4900,14133.3160,4892.6810,363.2820,68.3050,68.5460,666.8730,8083.5120,-904.7880,1057.4620,813.8880,2820.0570,16058.7920,181.4570,666.8730,2300
294341,2010,20110331,13201.7150,14052.4140,1083.5270,19321.0870,6757.9510,766.0120,57.0450,57.2870,663.5350,9620.3050,-2082.1040,1150.2610,849.8790,4382.3850,21611.8900,190.7170,663.5350,2300
294341,2011,20120331,12307.9250,14384.9990,719.4500,15140.5500,6582.9860,3903.3120,73.2680,,-766.5420,7643.7220,,,1213.5560,6864.8590,16699.2990,92.6190,,2300
294341,2012,20130331,12216.9160,14506.4200,85.6100,9437.3640,6603.7870,5691.8950,82.6380,82.6380,-1126.3500,7094.6770,-715.8380,1806.6510,1351.1280,8233.7300,9429.3440,227.3280,-1126.3500,2300
294341,2013,20140331,12746.8380,14585.5360,45.0610,5872.3550,6628.1360,6896.6510,84.0040,84.0040,-1696.5610,7415.3400,-537.5470,1705.4100,1166.4150,8840.1660,5985.6730,174.4590,-1696.5610,2300
294341,2014,20150331,10494.2160,12698.8890,12.3400,2626.2270,4319.1770,10625.4690,70.4430,70.4430,-4135.0210,5537.7630,-653.4250,1967.8560,1355.4440,6677.5940,2398.4330,133.2960,-4135.0210,2300
294341,2015,20160331,5170.6220,8560.0400,12.5740,3010.4470,3572.2600,10849.7070,85.3970,85.3970,-2809.7610,3985.5380,1400.2000,2019.2880,1321.6360,3935.9510,2376.8140,43.5760,-2809.7610,2300
294341,2016,20170331,2158.3010,6180.6840,16.1190,783.9320,2039.5510,12086.6640,97.0460,97.0460,-1979.3290,2350.1250,-653.0030,1972.1150,1177.6530,1523.2270,1598.3900,48.1470,-1979.3290,2300
294341,2017,20180331,2261.8260,6155.2780,10.8210,98.6650,1361.4280,12824.7260,96.8990,96.8990,-142.6860,1720.8410,23.9430,1978.2330,1087.3080,1580.7990,1035.1100,60.8240,-142.6860,2300
294341,2018,20190331,2398.5380,6476.3820,6.1650,35.8220,1.4100,14261.4180,96.7400,96.7400,171.0850,425.5290,-40.8120,1988.0770,1000.8470,1720.5140,963.4340,58.9350,171.0850,2300
294341,2019,20200331,2274.0550,6065.5980,1.3280,17.6330,1.7630,14306.4900,96.4730,96.4730,-310.7310,271.1050,-4.4570,1982.4470,904.2220,1618.2670,380.8070,52.1470,-310.7310,2300
294341,2020,20210331,681.1860,4188.5620,48.3760,9.9160,0.0000,14336.3460,96.1040,96.1040,-1754.2500,107.3340,29.1240,1981.4560,808.4800,98.4360,262.3320,29.2340,-1754.2500,2300
