gvkey,fyear,datadate,act,at,cogs,dltt,dp,oancf,ppegt,rect,sale,xsga,nicon
315350,2007,20080331,1151.0090,1748.3280,1975.3260,90.8330,62.6810,166.5410,1319.8500,472.7590,2365.1510,254.4240,
315350,2008,20090331,1075.5140,1673.8390,1908.9710,69.8000,59.4330,196.7010,1374.6540,440.6640,2395.3720,241.5160,
315350,2009,20100331,944.1950,1505.3690,1772.0930,54.8270,61.1130,201.5850,1401.0960,283.8790,2089.9020,252.1570,
315350,2010,20110331,1018.3090,1542.3170,2005.1720,28.8020,62.9910,77.6910,1425.1150,311.0000,2384.8780,271.0710,
315350,2011,20120331,997.4250,1587.8410,2322.7950,2.7390,63.1460,17.6990,1446.2450,272.8670,2730.4740,317.4350,
315350,2012,20130331,1081.6820,1640.0170,2426.1090,0.2430,64.9810,27.9860,1474.0260,282.5630,2877.7810,335.8230,
315350,2013,20140331,1100.9810,1610.9460,2653.3840,0.0840,64.6420,79.3060,1479.7290,326.5860,3155.3480,332.0790,16.6620
315350,2014,20150331,985.7350,1368.9160,2308.6760,0.0000,45.5720,68.2940,1478.8990,308.1910,2664.7150,299.3130,0.8470
315350,2015,20160331,918.4180,1210.3080,1754.9320,0.0000,34.9130,192.1250,1313.5770,418.6690,2425.1940,124.1700,1.5740
315350,2016,20170331,816.7600,1104.4580,911.9630,0.0000,14.1950,161.1140,1217.1570,279.6440,1286.0900,95.9990,-17.9090
315350,2017,20180331,666.6910,1113.9970,731.9010,0.0000,14.1330,79.9500,1005.2440,213.6780,1095.1990,100.1280,-7.8080
315350,2018,20190331,818.3360,1075.4310,619.3260,0.0000,16.2810,-88.6790,917.7280,198.6890,985.9530,89.7200,-78.6960
315350,2019,20200331,737.2930,992.3110,559.5160,0.0000,16.9020,141.4760,917.1920,161.9180,828.6580,88.5070,-15.6350
315350,2020,20210331,730.3320,958.6800,300.2800,0.0000,16.4220,25.1690,906.8670,129.7710,507.0600,58.2110,-12.9720
315350,2021,20220331,819.3000,1015.1000,688.6000,0.5000,12.8000,-149.8000,,143.3000,905.5000,70.0000,10.1000
315793,2008,20090331,198.9440,1419.7250,238.0950,749.2000,63.4120,-471.0290,239.4690,1.9940,169.3240,532.9640,
315793,2009,20100331,9.7700,18.7400,118.1630,0.0000,47.7120,-219.5750,0.0000,6.0700,190.4860,78.3750,
315793,2010,20110331,15.2580,27.2750,112.1610,0.0000,0.0080,3.9110,0.0000,6.2690,127.8550,14.0660,
315793,2011,20120331,34.4960,37.8660,149.2600,0.0000,0.0080,0.1320,0.0000,30.0920,183.4210,19.1910,
315793,2012,20130331,11689.2000,28822.8000,7909.3000,4849.3000,544.3000,-33.2000,7197.3000,88.4000,12851.4000,4034.7000,
315793,2013,20140331,4182.6000,21532.3000,9666.0000,10150.0000,1090.0000,729.5000,8044.5000,212.4000,16612.1000,6326.9000,-1877.8000
315793,2014,20150331,4741.2000,21388.5000,10113.1000,9375.0000,911.6000,-359.5000,8875.8000,46.1000,18507.3000,7277.1000,-2281.9000
315793,2015,20160331,19993.4000,46184.4000,28394.8000,6766.4000,3380.3000,511.3000,15803.5000,3957.2000,60600.5000,16519.7000,-1041.9000
315793,2016,20170331,21357.9000,50358.4000,31145.2000,12709.9000,2424.7000,4182.5000,8166.4000,4807.6000,66028.6000,20795.9000,535.0000
315793,2017,20180331,26503.0000,57338.4000,35705.9000,11879.1000,2805.2000,5951.2000,11289.4000,6043.1000,71720.7000,21532.3000,1177.9000
315793,2018,20190331,33691.6000,66210.7000,41079.0000,7237.8000,2823.3000,5276.1000,12746.9000,8425.9000,81177.2000,24648.6000,3212.2000
315793,2019,20200331,41708.8000,97655.6000,44144.7000,26777.6000,8853.1000,6440.4000,42039.4000,8792.0000,87878.6000,19318.0000,-1630.1000
315793,2020,20210331,39025.9000,101714.7000,27216.2000,25685.0000,9627.5000,11038.0000,48254.6000,7746.3000,52489.2000,9961.3000,-6725.1000
315793,2021,20220331,53345.2000,124065.6000,39107.1000,28544.3000,9970.3000,9505.1000,61016.5000,8179.6000,81362.2000,18447.3000,-1087.2000
316382,2011,20120331,150.1470,293.4000,236.5420,20.9600,0.8290,-47.8760,,83.6910,277.1600,2.0860,
316382,2012,20130331,207.2490,407.3400,237.8510,19.0920,2.4370,-22.4790,45.2330,140.8510,306.3300,48.5580,
316382,2013,20140331,182.2370,409.6710,181.8200,60.1670,1.8790,17.3520,83.3170,127.2540,217.4820,6.4540,0.1820
316382,2014,20150331,134.2220,322.7620,8.7750,0.0000,3.3380,33.2250,41.1780,80.3840,9.0340,0.2430,-14.3960
316382,2015,20160331,126.7920,315.0770,9.1380,0.0000,2.9610,6.4220,41.1770,71.1310,9.2210,0.0730,-2.0280
316382,2016,20170331,109.8960,270.8210,12.2200,0.0000,2.2960,5.6080,6.1600,63.9940,1.6350,0.0260,-10.1980
316382,2017,20180331,-3.5600,18.6860,54.8380,0.0000,0.2300,-43.5570,0.0320,0.0000,11.3820,71.8970,-158.3270
316382,2018,20190331,0.7150,0.9870,16.8610,11.6690,0.0200,-11.3050,0.0320,0.2560,16.9820,0.4490,-2.7380
316382,2019,20200331,0.5710,0.8390,0.0000,11.6690,0.0050,-4.3100,0.0320,0.1700,0.0000,0.0390,-4.2960
316382,2020,20210331,0.4070,0.6850,,15.7590,0.0040,-10.3390,,,,,-10.5710
316391,2011,20120331,43.3490,56.8170,64.5350,10.0430,0.8740,-5.7670,,26.6720,79.3290,4.4850,
316391,2012,20130331,94.6320,148.2830,58.1090,6.3420,0.9230,0.8820,17.5730,25.2860,70.6920,6.0800,
316391,2013,20140331,129.3870,156.7940,82.0970,6.5850,0.9230,-51.8690,17.6010,57.6620,95.9110,8.0490,1.4410
316391,2014,20150331,141.3200,168.1440,118.2930,2.2680,1.5050,5.6490,17.8880,49.0380,135.7010,9.8840,1.1360
316391,2015,20160331,111.1300,159.8700,182.5310,8.4650,1.5540,-2.9470,18.1560,56.4080,227.3190,16.4700,-14.2250
316391,2016,20170331,140.0320,187.5090,134.8700,8.7870,1.5230,-3.9000,18.4170,73.4550,169.7170,13.8950,0.3700
316391,2017,20180331,192.1400,237.9380,183.3610,9.4400,1.5210,0.0670,18.5470,129.1270,207.4000,8.9360,1.0420
316391,2018,20190331,214.2370,256.6950,178.8450,13.7920,1.5730,9.4850,19.3260,159.2470,196.8540,5.1300,0.2170
316391,2019,20200331,181.0600,208.3730,147.8950,13.1590,1.5060,0.7810,19.3260,130.4130,158.5070,3.8760,-1.2670
316391,2020,20210331,154.9470,171.4150,152.1040,6.8070,1.4440,2.0560,19.3800,90.9870,159.3930,3.0980,-4.8310
316391,2021,20220331,194.2080,203.6480,193.6720,3.3630,1.2490,-16.2330,15.2880,142.2000,202.1190,2.9300,-4.6410
317415,2010,20110331,0.4970,60.5340,0.0000,59.9970,0.0000,-60.0000,0.0000,0.0000,0.0000,0.0070,
317415,2011,20120331,158.3080,368.9930,0.0000,124.2930,,-231.0180,,131.3430,0.0000,0.7190,-0.7060
317415,2012,20130331,157.3670,325.0660,3.5810,111.0800,16.8120,18.1210,182.8110,122.8980,0.8260,3.1080,-11.2030
317415,2013,20140331,151.8630,316.5770,1.4370,100.1010,15.8130,-17.4630,182.8100,126.3950,1.6500,3.0380,-7.3010
317415,2014,20150331,148.8420,280.1690,2.7750,108.6520,20.5800,58.0440,171.2640,121.7970,2.2540,6.4760,-16.0050
317415,2015,20160331,144.0470,243.4210,4.5890,50.3330,16.2830,18.4660,171.3260,124.0850,6.4200,2.9980,-11.6360
317415,2016,20170331,141.5800,225.6530,0.6160,32.2680,4.5310,4.9550,176.2240,125.7400,0.1900,3.3660,1.5200
317415,2017,20180331,83.3460,238.2500,100.0290,42.0220,3.5790,-15.2170,31.4980,4.0040,105.8620,4.3670,17.3430
317415,2018,20190331,98.9330,209.3970,174.7680,38.9310,3.0790,-0.8750,33.8080,80.4260,177.8630,6.1270,7.1930
317415,2019,20200331,25.0520,129.9230,7.5940,33.1250,2.8550,5.2970,33.8350,9.5470,7.8140,4.4580,-5.1930
317415,2020,20210331,24.1020,110.5060,0.0000,22.0110,2.1740,-3.6150,33.8350,7.5910,0.0000,2.1530,-23.9210
317415,2021,20220331,4.2870,136.1510,22.2280,12.8850,3.3190,108.8560,35.0390,0.2450,10.0650,3.1670,4.0320
318906,2009,20100331,0.0200,0.0300,0.0000,0.0000,0.0000,-0.0100,0.0000,0.0000,0.0000,0.0100,
318906,2010,20110331,0.0800,0.0900,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0100,
318906,2011,20120331,1906.4800,2757.9400,2174.5200,431.6100,59.4900,-8.4000,1195.6500,731.6000,3709.7700,668.4800,
318906,2012,20130331,3438.1000,4866.6800,2456.4800,524.6500,68.2000,504.5500,1861.2500,779.8300,4032.7900,817.9900,
318906,2013,20140331,3712.0300,6295.6000,3101.2800,664.9500,162.0900,237.1100,2613.1100,978.7100,5023.2900,914.2000,
318906,2014,20150331,4693.7390,6820.9470,3407.7330,621.9180,334.0340,228.5720,2890.3200,1343.0660,5825.7690,1073.1880,597.6940
318906,2015,20160331,4936.7210,7111.0650,3175.0450,292.9170,292.7100,448.2480,2988.2170,1590.8570,6215.3050,937.3990,589.3840
318906,2016,20170331,4807.3960,6962.3740,3332.2840,153.8480,247.3520,856.4020,3162.1440,1527.0390,5841.0540,931.2950,423.2270
318906,2017,20180331,5234.4430,7336.2050,3794.8650,128.1980,209.6280,253.1640,3331.6830,1960.5220,6459.6290,915.6570,597.2140
318906,2018,20190331,5692.8820,7883.4150,3505.7220,128.6650,191.0010,1256.1240,3380.7420,2257.6850,6563.7470,1101.3300,595.9610
318906,2019,20200331,6133.4100,9104.3750,3899.9620,866.9640,334.0380,365.5420,4518.5320,2570.8690,7256.1320,1034.2770,626.9010
318906,2020,20210331,6792.4610,9366.0070,3367.1790,836.8010,342.0030,1121.0910,4759.3270,2348.6160,6220.1730,739.9380,662.9580
318906,2021,20220331,8095.7740,11217.5180,4796.1330,824.5480,372.5290,705.5300,5099.1120,2712.1770,9043.2200,1091.7430,1139.4220
320166,2008,20090331,619.0130,1097.8180,1000.3350,335.5310,76.3170,45.9460,792.1950,443.8050,1359.5650,68.9580,
320166,2009,20100331,640.1140,1060.2880,1124.8790,570.1360,74.2320,,814.2440,483.3040,1380.5570,97.1350,
320166,2010,20110331,513.1830,964.7540,1205.2720,440.3750,71.2900,,908.2880,342.9310,1428.1240,98.0960,
320166,2011,20120331,697.3110,1174.8870,1187.6340,297.4510,76.9760,-120.7050,961.8360,571.4540,1460.5640,114.5110,
320166,2012,20130331,828.8310,1234.7630,1470.0340,252.9800,79.9940,71.2810,986.9280,695.9720,1832.4810,176.0300,
320166,2013,20140331,875.4920,1265.2870,1535.3170,211.4510,69.5590,42.2810,996.9980,541.3390,2040.2930,222.7870,
320166,2014,20150331,901.2340,1426.3410,1750.1000,185.3670,30.5850,114.7840,1055.6000,557.1890,2236.2650,300.7050,93.3600
320166,2015,20160331,830.8640,1650.2390,1984.0580,248.4220,31.0680,218.5420,1373.8180,625.6040,2735.7800,350.8870,142.6190
320166,2016,20170331,2338.1660,4490.1980,2787.5610,1012.6370,62.5040,26.4230,2439.4780,1123.5730,3736.3630,435.4730,105.3800
320166,2017,20180331,4401.2530,7662.2850,7432.9790,1727.0140,136.6780,-385.2780,3825.4890,2654.1480,8909.3650,614.1090,156.2510
320166,2018,20190331,4003.2000,7419.2000,8130.7000,2505.8000,293.1000,435.6000,4302.1000,2463.2000,9984.9000,742.7000,178.6000
320166,2019,20200331,4486.5000,7703.9000,10823.4000,2251.1000,303.3000,466.1000,4342.9000,3079.7000,12968.4000,761.0000,301.0000
320166,2020,20210331,4911.0000,7985.5000,7799.1000,2360.3000,259.2000,337.1000,4436.7000,3612.3000,9675.4000,638.9000,181.0000
320166,2021,20220331,5762.5000,8775.0000,12770.0680,1630.8000,334.4320,922.8000,4731.4000,3933.2000,15467.6000,774.7000,690.4000
320185,2011,20120331,61.8400,64.6610,206.1470,0.6750,0.3700,,3.0320,7.9630,223.5410,6.9690,
320185,2012,20130331,251.1250,261.5620,294.4830,57.0000,0.4240,,11.1200,140.1100,322.3290,8.9530,
320185,2013,20140331,164.6410,176.8470,347.5560,0.8080,0.4530,16.6520,12.6300,64.1280,380.6670,10.6480,
320185,2014,20150331,323.6690,345.2750,463.0750,7.0890,2.0030,-36.5370,20.5770,162.8330,510.7980,5.5570,7.5730
320185,2015,20160331,334.1430,353.0600,283.5500,0.0000,2.8170,-10.3950,21.7710,155.1690,328.1110,3.1970,5.3160
320185,2016,20170331,359.3010,375.0300,467.1230,0.0000,2.4560,26.5230,22.2200,149.3450,517.7440,3.1450,9.0400
320185,2017,20180331,648.6480,662.4680,320.7100,0.0000,2.1730,-193.3990,24.5380,400.6370,387.5670,5.3080,18.1650
320190,2011,20120331,18.5780,38.9390,17.6600,11.2940,0.5290,,15.9370,8.2780,20.0530,0.6420,
320190,2012,20130331,35.5350,56.8330,85.6540,13.9980,1.8050,,18.1510,24.2570,97.3380,3.6520,
320190,2013,20140331,38.3970,57.9840,129.1310,13.7100,1.9210,,18.4310,6.0370,141.5940,5.4830,
320190,2014,20150331,137.6130,161.0480,138.0830,10.2270,0.7170,,21.2790,32.1130,152.5550,5.6170,
320190,2015,20160331,198.8760,223.4900,416.8950,10.1250,1.0750,-18.4830,22.6810,81.5750,515.6690,7.4430,5.7590
320190,2016,20170331,207.7680,240.6400,523.9960,24.4700,1.4980,-19.7580,28.9690,109.9730,639.4480,11.5110,5.5790
320190,2017,20180331,282.5200,311.9800,697.5910,17.3530,1.9450,-27.0460,30.7350,72.1620,789.4250,13.8330,8.2550
320190,2018,20190331,276.3710,307.3460,738.2760,44.1200,2.0570,-36.2060,33.1200,91.9630,840.9250,13.5050,10.3990
320190,2019,20200331,453.6860,495.3500,804.5680,26.8010,2.4650,-33.5680,47.2170,185.9080,935.5510,17.7630,23.2490
320190,2020,20210331,870.6000,955.8950,1426.4560,96.0600,7.0360,49.7390,107.9450,329.5610,1677.0140,44.1820,78.5080
320190,2021,20220331,922.9370,1011.2210,1846.8190,81.8500,9.6420,75.0330,120.5030,318.3750,2038.9880,42.6950,35.8480
321092,2008,20090331,1108.6500,1198.8730,1743.9180,144.7870,10.6730,254.0300,120.3560,656.1590,2919.4470,1097.9810,
321092,2009,20100331,1322.1800,1479.4000,1982.7230,171.5710,11.4060,-243.0380,190.5650,592.1480,3339.4040,1258.8130,
321092,2010,20110331,2270.8580,2487.0630,3243.3680,264.9140,29.5950,-87.5690,279.4760,872.7290,5157.2870,1743.3030,
321092,2011,20120331,2447.8510,2690.2880,3349.5370,441.0780,38.8030,161.0730,304.9860,840.7670,5474.8700,53.5860,
321092,2012,20130331,3294.8800,3807.3520,3799.4450,418.9820,44.5470,-402.1260,589.9760,1181.8030,6918.0600,499.6520,
321092,2013,20140331,3721.2800,4319.9420,4942.8100,1086.1970,57.2660,-98.1690,718.7080,1913.0430,8706.3370,714.8400,
321092,2014,20150331,4980.6270,5920.1770,4808.5000,685.9550,-42.1700,-189.8260,1057.2730,2412.8120,9089.6440,661.3920,
321092,2015,20160331,4832.2790,5985.6080,4560.0450,921.4570,41.1890,810.9400,1288.5360,2618.4460,9408.6540,799.9420,513.4060
321092,2016,20170331,5570.3650,6837.4800,4215.2200,382.8350,70.8350,205.2140,1488.6660,2894.4380,9715.6210,1027.4540,628.4780
321092,2017,20180331,7361.3380,8748.4670,4868.6920,49.2860,97.4750,-23.2830,1490.6050,3982.0000,11377.5160,1479.2310,792.3560
321092,2018,20190331,6610.1090,8016.2710,5770.5950,53.3330,112.4510,1898.8690,1585.0940,3724.2710,12070.4770,1384.6940,987.9840
321092,2019,20200331,6949.5200,8478.5020,5285.9490,192.7060,127.1510,961.0480,1797.4240,3185.0350,12061.2800,1412.4340,1228.8660
321092,2020,20210331,12753.9000,14917.3000,8352.5000,262.2000,178.6000,3885.4000,2634.9000,4651.7000,19525.2000,1783.4000,2713.9000
321092,2021,20220331,17215.1000,20122.2000,8769.4000,341.4000,183.4000,-2284.7000,3412.1000,6623.5000,22958.8000,2456.0000,3396.7000
322112,2010,20110331,1901.5200,5186.6300,1585.5900,1852.6100,159.8400,204.3000,3919.6900,640.4400,3689.6700,525.1800,
322112,2011,20120331,2221.3200,5393.2900,1595.2800,1424.3900,163.1400,311.1900,3893.0700,736.0900,4006.0900,808.2700,
322112,2012,20130331,2201.3100,5305.4500,1784.2800,1001.2000,168.8500,787.4000,3967.0900,708.9400,4285.0300,836.3900,
322112,2013,20140331,2247.0700,5252.7200,2154.4300,920.0800,176.1600,580.9700,3989.2200,737.2900,4508.7200,803.1300,
322112,2014,20150331,2206.1300,5197.0800,2182.8600,728.2300,199.6700,835.9100,4091.3300,963.4200,4725.6600,1050.4500,
322112,2015,20160331,2513.3200,5612.2800,2169.9900,678.8000,201.0000,481.2900,4331.0500,1013.2900,5328.2500,1320.6300,
322112,2016,20170331,3692.6700,6834.8100,2689.2800,209.2900,207.7100,263.3200,4691.4000,1633.3300,6356.5300,1613.9700,595.1500
322112,2017,20180331,4832.0800,8096.3900,2637.3900,336.7400,223.8900,-11.6700,5062.6900,2137.0000,6624.1500,1684.3100,478.1300
322112,2018,20190331,4856.9100,8865.4500,3411.3600,262.9200,215.8800,823.3300,5855.1000,1578.7400,8263.7600,1976.1900,733.7200
322112,2019,20200331,4285.3400,8924.6700,3726.2800,616.0300,299.3400,827.0600,6848.7600,1392.3500,8089.6600,2067.9100,469.1900
322112,2020,20210331,4338.0400,9102.4800,2790.9700,547.1300,323.0500,805.0400,7261.5300,1346.3300,6524.3900,1562.9800,431.7200
322112,2021,20220331,5671.2400,10616.2400,3690.9800,673.8800,345.8600,268.9300,7615.5500,1543.9700,8594.2700,1988.1600,846.9300
323611,2011,20120331,325.7640,471.7240,351.1780,37.3570,13.2870,-23.5410,235.9450,138.1210,678.2120,16.0040,
323611,2012,20130331,309.9700,454.7330,360.7440,31.8430,14.1880,-12.2370,248.4870,152.5220,660.7070,16.3050,
323611,2013,20140331,353.4500,490.6740,372.0320,35.6650,13.2190,53.3020,241.4780,174.3140,682.2020,13.5760,
323611,2014,20150331,340.2600,472.1340,404.2100,32.3370,11.9110,15.5870,246.5850,119.2630,748.3390,9.8080,
323611,2015,20160331,414.0330,548.0570,483.5870,40.5600,10.1630,14.1940,259.3020,165.3460,842.8790,16.3360,
323611,2016,20170331,482.5490,639.6120,777.1600,44.2780,10.7010,-31.3180,294.7580,246.9910,857.7530,16.4120,7.9920
323611,2017,20180331,451.4970,648.3920,826.2540,71.8580,13.5430,35.0540,345.8260,215.6490,902.0230,14.2440,6.4210
323611,2018,20190331,503.8680,716.2800,829.4910,84.0810,15.7920,35.0880,376.7340,213.4130,921.5350,18.9560,10.9380
323611,2019,20200331,524.8760,729.2610,822.3390,81.4330,16.1770,12.2050,384.8840,183.2840,919.0970,24.0330,-1.1680
323611,2020,20210331,528.9160,720.9770,411.6970,106.5220,15.3470,-22.4870,387.9070,147.0830,459.0390,6.4690,-14.4390
323611,2021,20220331,330.8790,439.7950,532.7050,28.4100,13.7150,176.4760,207.0500,71.7090,546.8250,5.2210,-18.6990
323765,2011,20120331,79.7150,87.8260,56.4500,0.0000,0.4490,-0.0260,2.3930,43.4520,91.7490,21.4970,
323765,2012,20130331,84.9280,97.3100,67.7110,0.0000,0.5380,0.2370,3.5730,45.8790,106.6850,23.6420,
323765,2013,20140331,100.7280,113.4910,99.3480,0.0000,0.5440,-15.3850,4.1020,53.4430,140.7250,24.9630,
323765,2014,20150331,120.2150,133.1060,127.5250,0.0000,0.8590,-17.0650,5.2180,60.6070,176.7960,28.1890,
323765,2015,20160331,174.2340,185.5170,153.8030,0.0000,1.1870,4.0420,8.2250,90.6360,214.6470,28.0200,
323765,2016,20170331,358.4460,392.1150,165.7640,14.2620,1.6680,,8.3510,90.2170,240.9960,15.7670,10.3830
323765,2017,20180331,417.3070,476.8790,317.0750,0.0000,2.6620,18.0790,25.4020,149.3460,440.6550,55.0850,29.1110
323765,2018,20190331,459.0390,522.1960,476.1330,0.6880,5.3690,-8.1410,,192.7310,631.2980,21.4320,57.0790
323765,2019,20200331,470.2230,630.2750,519.2740,0.0000,4.6830,84.2870,33.3810,166.2400,651.7460,42.7050,43.4240
323765,2020,20210331,538.8290,655.6880,436.6570,44.3230,13.9050,27.3900,91.4930,249.6860,540.8080,13.6610,-11.6650
323765,2021,20220331,625.1770,721.8820,675.7880,13.3840,8.7410,63.5290,70.6420,267.8720,851.8960,32.5160,87.4320
326604,2012,20130331,51.5470,64.1900,58.7250,3.4140,2.1380,9.8680,12.6520,3.2290,131.6040,8.0820,
326604,2013,20140331,31.4830,41.6890,55.9700,1.0990,2.0630,1.4730,12.7710,6.7720,115.9710,8.5400,
326604,2014,20150331,33.7270,55.6750,76.9620,9.4150,2.9540,6.4510,28.6740,6.9350,141.2210,10.8560,
326604,2015,20160331,25.0100,51.3110,64.4400,10.4530,2.2510,11.8670,27.7980,3.4610,120.8200,13.8910,
326604,2016,20170331,118.1860,139.5060,98.8730,8.1650,2.1860,-52.3670,29.0710,27.5620,164.3640,11.7990,1.4760
326604,2017,20180331,157.2270,179.6690,161.2130,6.9040,2.2440,-62.4590,31.2630,25.1910,238.2030,24.6120,4.3540
326604,2018,20190331,187.8060,216.2300,178.4750,7.0280,2.2830,4.1250,33.3440,47.4780,270.5330,33.0190,6.3570
326604,2019,20200331,233.0270,266.7510,261.2180,12.2300,3.5900,0.9250,39.8380,66.7890,355.7690,32.0500,3.6840
326604,2020,20210331,238.9810,275.0020,179.4330,8.2770,4.8130,2.6650,45.2560,54.5210,254.9230,29.9570,0.7970
326604,2021,20220331,258.0520,294.4010,111.3180,4.6470,5.6270,27.0040,49.1790,51.0040,244.4470,59.5780,5.3760
326670,2016,20170331,782.5120,1667.1370,1167.7750,72.7480,48.6120,68.5900,876.1610,222.9190,1698.3830,155.0670,
326670,2017,20180331,757.1940,1590.1080,1219.7800,50.1920,48.9300,191.2810,910.3570,224.0620,1709.4350,157.2540,38.6580
326670,2018,20190331,733.3920,1546.5180,1215.4560,32.1970,52.0470,177.6530,947.5130,281.4770,1753.4310,167.8260,66.0150
326670,2019,20200331,625.1040,1406.2440,1211.7950,19.5590,54.0770,163.5110,961.4260,272.2470,1642.1120,161.6660,11.4310
326670,2020,20210331,430.7300,1146.8760,943.8380,8.5640,56.8270,425.8200,963.1750,107.5470,1389.5940,140.8400,85.5410
326670,2021,20220331,650.8020,1320.8960,1482.5590,0.1860,57.1070,-31.0170,961.0030,158.0000,2129.4040,196.7720,176.5860
326845,2012,20130331,307.0270,532.3720,628.4850,119.4040,24.6060,47.8180,242.7250,124.3570,804.4960,54.8250,
326845,2013,20140331,437.0490,689.2730,804.9800,104.1040,24.2280,-48.5520,314.9630,163.6880,1029.8340,75.4780,
326845,2014,20150331,459.7810,848.8430,822.4700,219.6100,39.4840,80.5050,488.0020,115.4160,1106.2230,112.0210,
326845,2015,20160331,518.4980,983.7330,769.3130,324.5850,56.6580,70.8510,,160.8500,1120.3900,190.2950,
326845,2016,20170331,671.5690,1097.9730,861.8920,302.4500,48.8300,28.1560,,217.2560,1199.8630,172.9850,
326845,2017,20180331,883.5450,1370.5200,918.5620,280.4830,58.8510,66.0070,724.6620,240.0200,1273.5270,167.5730,23.7140
326845,2018,20190331,1172.2020,1595.1130,1120.0440,229.4930,64.3590,,735.6350,394.9670,1544.8580,227.2290,30.6280
326845,2019,20200331,1164.4770,1548.1860,1107.7230,176.2470,43.0790,62.2290,740.8610,458.5870,1479.6040,209.5870,8.5810
326845,2020,20210331,987.4980,1337.3200,484.0460,258.2070,37.8370,158.0290,,324.0550,731.4100,116.5490,0.5510
326845,2021,20220331,1133.0770,1455.8130,836.3720,209.7480,33.9600,131.0450,752.1850,390.1500,1150.8060,176.3220,5.2000
327377,2012,20130331,115.5370,115.6800,0.0000,0.0000,0.0360,0.2090,0.0000,0.0000,0.0000,0.0000,
327377,2013,20140331,219.8100,220.2200,152.2460,0.0000,0.0060,-186.9520,0.3020,141.1860,154.7050,0.2350,
327377,2014,20150331,310.3830,310.7000,366.3410,0.0000,0.1270,,,151.4600,371.5020,0.3460,
327377,2015,20160331,267.7660,267.9980,897.9560,0.0000,0.1420,-30.4850,0.4140,205.8040,905.3110,0.7010,
327377,2016,20170331,331.3570,331.9140,2110.6100,0.0000,0.0810,1.1690,0.4140,231.2790,2120.5770,0.5500,
327377,2017,20180331,506.7470,517.5570,3667.4460,10.2990,0.1600,17.0090,9.4650,280.6260,3773.9910,11.5370,
327377,2018,20190331,727.0750,745.2750,1665.4690,117.7400,1.0190,-100.1470,17.8260,510.4880,1749.8390,23.4750,36.3440
327377,2019,20200331,931.1260,966.1610,1938.7540,163.5700,1.7100,-138.6470,37.2490,666.9960,2106.9660,31.5200,81.6010
327377,2020,20210331,43443.2000,43623.1000,37335.9000,87.4000,10.1000,305.7000,154.4000,37094.3000,42622.5000,191.7000,4060.9000
327377,2021,20220331,27171.7000,27962.4000,114314.2000,183.2000,57.1000,-10713.0000,526.2000,9470.7000,128162.4000,127.8000,8725.6000
328884,2013,20140331,191.5650,289.3890,138.8830,24.4930,10.4870,-31.8150,77.1520,54.4410,246.7660,21.3320,
328884,2014,20150331,207.8480,296.8470,179.2880,22.9620,12.5310,19.1140,79.2410,60.4930,297.7790,31.8780,
328884,2015,20160331,179.4760,266.1020,241.8940,30.4530,9.5960,53.1240,86.2610,72.7380,364.1380,35.5670,
328884,2016,20170331,196.6120,318.2410,285.3980,49.2850,11.6020,66.5580,163.7250,86.8320,466.7860,53.2940,
328884,2017,20180331,243.5450,397.8590,269.9630,62.7420,18.7680,33.2410,212.8730,107.8810,528.6680,88.2330,
328884,2018,20190331,400.7330,652.4730,298.0980,39.7110,23.7280,10.4490,330.5830,95.8220,620.4680,107.6600,50.1850
328884,2019,20200331,465.5070,815.8350,261.9530,114.4290,50.0960,55.3230,478.1820,116.7970,607.4270,112.2440,39.4020
328884,2020,20210331,433.7250,758.8540,498.3130,67.8990,53.1040,89.8430,502.9990,149.9010,878.9300,109.2080,65.3300
328884,2021,20220331,609.0760,937.8920,586.8360,66.1390,55.9950,9.6150,552.8150,237.7310,1115.2130,175.2800,101.4700
332764,2015,20160331,43.7230,48.1480,200.8100,1.6900,1.2680,,5.4570,25.8740,211.5760,8.4800,
332764,2016,20170331,88.0400,93.0610,266.2680,10.1060,1.1880,,6.9550,40.5100,286.5700,13.6380,
332764,2017,20180331,177.8070,189.8990,597.9770,28.2010,1.6390,,15.4540,81.3410,639.9450,25.9840,
332764,2018,20190331,331.9140,367.7750,710.5210,26.0690,3.7460,-72.7580,,222.1140,800.0100,64.1000,
332764,2019,20200331,482.8320,526.4720,880.0010,45.6940,11.1490,39.4400,,227.5120,1002.1640,61.2930,12.8950
332764,2020,20210331,712.0780,762.8300,1163.9080,47.4500,7.5410,-17.5560,72.4530,307.6160,1298.6800,58.3760,18.3570
332764,2021,20220331,880.4530,969.3000,1460.0190,41.7440,7.0810,50.2170,92.8690,506.8570,1681.5730,71.5330,34.2990
332952,2015,20160331,27.1800,44.4500,53.3840,7.8540,2.1170,16.4300,,7.6490,88.8280,6.8120,
332952,2016,20170331,30.4500,44.2580,43.0910,6.9490,1.7750,-7.4950,,11.0450,80.5870,13.1780,
332952,2017,20180331,31.5280,61.4990,50.1190,0.5930,2.0200,12.3940,,2.5200,84.4240,12.2220,
332952,2018,20190331,33.1040,62.1100,31.9690,2.0650,0.7230,2.9440,22.1450,13.9380,40.4990,7.4730,
332952,2019,20200331,46.1550,98.1080,67.7850,1.7920,1.3030,-13.2860,22.6610,17.0230,78.4500,15.0810,-4.6780
